year,transect_id,site_id,lat,lon,facies,reef_name,plhcoral,family,scientific_name,length_cm,av.weight.g,animal_count
2017,1742,69586,-21.98863,113.91988,Bommie,Mangrove,10,Acanthuridae,Naso fageni,25,39.32529039,11
2015,1966,69745,-21.94036,113.936465,Bommie,Mangrove,15,Acanthuridae,Naso fageni,35,444.2628651,3
2018,1744,69588,-21.991283,113.921977,Bommie,Mangrove,5,Acanthuridae,Naso fageni,20,18.83385846,10
2019,1974,69749,-22.234189,113.83415,Bommie,Osprey,0,Acanthuridae,Naso fageni,25,347.3518993,1
2017,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,50,Acanthuridae,Acanthurus olivaceus,20,9.5537991,27
2018,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,7,Acanthuridae,Acanthurus olivaceus,20,37.46266325,10
2016,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,25,499.4613301,2
2016,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,25,Acanthuridae,Acanthurus olivaceus,20,245.8355677,3
2015,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,3,Acanthuridae,Acanthurus olivaceus,20,78.6952498,2
2017,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Acanthuridae,Acanthurus olivaceus,30,308.1777211,2
2018,1471,69420,-21.996843,113.906339,Reef slope,Mangrove,30,Acanthuridae,Acanthurus dussumieri,25,96.79621042,3
2018,1471,69420,-21.996843,113.906339,Reef slope,Mangrove,30,Acanthuridae,Acanthurus dussumieri,35,1103.369386,1
2018,1934,69729,-21.845471,114.021578,Reef slope,Jurabi,10,Acanthuridae,Acanthurus dussumieri,25,36.36569109,12
2018,1936,69730,-21.847529,114.019003,Reef slope,Jurabi,5,Acanthuridae,Acanthurus dussumieri,25,16.32493772,26
2017,585,46815,-22.24252,113.82305,Reef slope,Osprey,30,Acanthuridae,Acanthurus dussumieri,35,577.0243538,1
2016,1966,69745,-21.94036,113.936465,Bommie,Mangrove,10,Acanthuridae,Acanthurus dussumieri,20,243.1471101,1
2018,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,25,Acanthuridae,Acanthurus olivaceus,25,27.24538112,23
2018,1507,69448,-21.857799,113.980959,Reef slope,Jurabi,20,Acanthuridae,Acanthurus olivaceus,25,519.285399,0
2016,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,25,Acanthuridae,Acanthurus olivaceus,20,265.7239487,2
2017,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,5,Acanthuridae,Acanthurus olivaceus,20,26.50144436,11
2018,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Acanthuridae,Acanthurus olivaceus,30,213.492527,3
2017,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,15,Acanthuridae,Acanthurus olivaceus,25,91.72427377,4
2015,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Acanthuridae,Acanthurus olivaceus,30,96.9377365,10
2018,1469,69419,-22.003049,113.903999,Reef slope,Mangrove,35,Acanthuridae,Acanthurus olivaceus,20,122.7899458,2
2017,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,30,Acanthuridae,Acanthurus olivaceus,30,504.5792001,2
2016,1238,69178,-22.20555,113.83667,Reef slope,Osprey,45,Acanthuridae,Acanthurus olivaceus,25,9.954820227,49
2017,1479,69426,-21.958761,113.913098,Reef slope,Mangrove,20,Acanthuridae,Acanthurus triostegus,15,0.885886633,99
2018,1990,69757,-22.220424,113.844107,Lagoon,Osprey,0,Acanthuridae,Acanthurus dussumieri,10,6.047573385,2
2017,402,31495,-22.21756,113.83735,Reef flat,Osprey,20,Acanthuridae,Acanthurus triostegus,10,25.30296694,2
2016,1742,69586,-21.98863,113.91988,Bommie,Mangrove,15,Acanthuridae,Acanthurus triostegus,20,19.74277841,12
2015,905,66149,-22.22522,113.84189,Lagoon,Osprey,2,Acanthuridae,Acanthurus triostegus,15,8.485975624,12
2015,1948,69736,-21.846822,114.028902,Inshore,Jurabi,1,Acanthuridae,Acanthurus dussumieri,10,6.275582307,6
2016,1507,69448,-21.857799,113.980959,Reef slope,Jurabi,20,Acanthuridae,Acanthurus dussumieri,30,14.9380696,45
2016,1968,69746,-21.925939,113.949848,Bommie,Mangrove,30,Acanthuridae,Acanthurus dussumieri,25,475.9896095,1
2015,1467,69418,-22.006228,113.901669,Reef slope,Mangrove,10,Acanthuridae,Acanthurus dussumieri,30,21.9873738,34
2018,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,5,Acanthuridae,Acanthurus dussumieri,20,12.17407521,22
2017,2002,69763,-21.99148,113.92268,Reef slope,Mangrove,15,Acanthuridae,Acanthurus dussumieri,25,408.9205736,1
2016,296,27665,-22.20186,113.83834,Reef slope,Osprey,30,Acanthuridae,Acanthurus triostegus,15,39.10085827,4
2015,577,46805,-22.23949,113.82363,Reef slope,Osprey,25,Acanthuridae,Acanthurus triostegus,15,1.484888645,60
2018,1742,69586,-21.98863,113.91988,Bommie,Mangrove,5,Acanthuridae,Acanthurus triostegus,15,2.591790287,33
2018,1980,69752,-22.244128,113.830091,Bommie,Osprey,15,Acanthuridae,Acanthurus triostegus,20,16.32071497,11
2016,402,31495,-22.21756,113.83735,Reef flat,Osprey,5,Acanthuridae,Acanthurus triostegus,15,2.456674687,33
2018,908,66151,-22.2239,113.83965,Lagoon,Osprey,0,Acanthuridae,Acanthurus triostegus,10,5.334446274,7
2016,1742,69586,-21.98863,113.91988,Bommie,Mangrove,15,Acanthuridae,Acanthurus triostegus,15,21.94854232,2
2015,1956,69740,-21.846277,114.031987,Inshore,Jurabi,1,Acanthuridae,Acanthurus triostegus,10,6.87324192,7
2017,402,31495,-22.21756,113.83735,Reef flat,Osprey,20,Acanthuridae,Acanthurus triostegus,10,2.878699251,7
2016,911,66158,-22.22307,113.83653,Reef flat,Osprey,25,Acanthuridae,Acanthurus triostegus,15,36.74787335,4
2017,402,31495,-22.21756,113.83735,Reef flat,Osprey,20,Acanthuridae,Acanthurus triostegus,10,2.967698075,12
2018,1930,69726,-21.96853,113.931722,Lagoon,Mangrove,9,Acanthuridae,Acanthurus triostegus,15,16.07237491,5
2018,1936,69730,-21.847529,114.019003,Reef slope,Jurabi,10,Acanthuridae,Acanthurus triostegus,15,21.34494,6
2017,569,46744,-22.22572,113.83355,Reef flat,Osprey,30,Acanthuridae,Acanthurus triostegus,8,14.78257701,3
2019,1467,69418,-22.006228,113.901669,Reef slope,Mangrove,70,Acanthuridae,Acanthurus triostegus,20,19.51377233,9
2019,1988,69756,-22.210351,113.835806,Reef slope,Osprey,40,Acanthuridae,Acanthurus triostegus,15,0.844003663,97
2015,1972,69748,-22.247847,113.820845,Reef slope,Osprey,35,Acanthuridae,Acanthurus triostegus,15,0.204922177,402
2017,393,31494,-22.21833,113.83904,Reef flat,Osprey,25,Acanthuridae,Acanthurus triostegus,15,5.699694051,18
2018,1936,69730,-21.847529,114.019003,Reef slope,Jurabi,5,Acanthuridae,Acanthurus triostegus,20,1.50561294,120
2018,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,15,Acanthuridae,Acanthurus triostegus,20,11.91399288,17
2016,920,66166,-22.221117,113.831717,Reef slope,Osprey,45,Acanthuridae,Acanthurus triostegus,20,1.738842647,100
2017,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,10,Acanthuridae,Acanthurus olivaceus,20,78.07198759,5
2015,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,5,Acanthuridae,Acanthurus olivaceus,25,496.5416423,3
2016,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,25,Acanthuridae,Acanthurus olivaceus,20,268.1276028,3
2018,1988,69756,-22.210351,113.835806,Reef slope,Osprey,60,Acanthuridae,Acanthurus olivaceus,30,485.9792842,1
2015,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,5,Acanthuridae,Acanthurus olivaceus,30,142.0390015,6
2015,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Acanthuridae,Acanthurus olivaceus,20,53.92276828,7
2018,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,25,Acanthuridae,Acanthurus olivaceus,30,87.59968404,9
2016,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,25,Acanthuridae,Acanthurus olivaceus,25,99.08636969,3
2016,1469,69419,-22.003049,113.903999,Reef slope,Mangrove,25,Acanthuridae,Acanthurus olivaceus,20,11.02792175,28
2019,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,25,157.4942879,1
2016,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,25,Acanthuridae,Acanthurus olivaceus,25,56.00624851,12
2016,1507,69448,-21.857799,113.980959,Reef slope,Jurabi,20,Acanthuridae,Acanthurus olivaceus,30,304.2823251,3
2016,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,25,Acanthuridae,Acanthurus olivaceus,20,242.6318666,0
2016,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,25,536.7145566,1
2016,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,25,Acanthuridae,Acanthurus olivaceus,20,243.7891642,2
2017,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Acanthuridae,Acanthurus olivaceus,30,101.7573289,7
2015,1972,69748,-22.247847,113.820845,Reef slope,Osprey,35,Acanthuridae,Acanthurus olivaceus,25,517.1770022,2
2018,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Acanthuridae,Acanthurus olivaceus,35,1408.558733,0
2016,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,5,Acanthuridae,Acanthurus olivaceus,15,101.6141026,0
2018,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,16,Acanthuridae,Acanthurus olivaceus,20,92.80007795,6
2016,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,25,Acanthuridae,Acanthurus olivaceus,20,47.98960496,4
2016,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,20,256.2122975,0
2016,920,66166,-22.221117,113.831717,Reef slope,Osprey,45,Acanthuridae,Acanthurus dussumieri,25,23.80567014,20
2016,1240,69179,-22.22241,113.83108,Reef slope,Osprey,55,Acanthuridae,Naso brevirostris,35,968.472599,3
2016,585,46815,-22.24252,113.82305,Reef slope,Osprey,55,Acanthuridae,Naso brevirostris,30,298.7662696,3
2018,577,46805,-22.23949,113.82363,Reef slope,Osprey,50,Acanthuridae,Naso caesius,40,1539.012406,3
2019,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,20,63.84454092,7
2015,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,10,Acanthuridae,Acanthurus olivaceus,20,123.3677813,2
2016,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,30,995.6567275,2
2016,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,25,186.5311395,6
2019,1471,69420,-21.996843,113.906339,Reef slope,Mangrove,60,Acanthuridae,Acanthurus olivaceus,30,893.8343738,1
2015,1475,69423,-21.973244,113.91175,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,20,125.5763914,1
2017,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Acanthuridae,Acanthurus olivaceus,25,527.5040802,-0
2018,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,15,Acanthuridae,Acanthurus olivaceus,25,547.4638087,3
2019,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Acanthuridae,Naso fageni,30,63.47727771,10
2019,1964,69744,-21.947593,113.936561,Bommie,Mangrove,15,Acanthuridae,Naso fageni,20,7.293121403,30
2019,1744,69588,-21.991283,113.921977,Bommie,Mangrove,5,Acanthuridae,Naso fageni,40,146.6611559,10
2015,1746,69589,-21.987901,113.922764,Bommie,Mangrove,10,Acanthuridae,Naso fageni,30,55.09742127,10
2016,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Acanthuridae,Naso fageni,25,76.25696579,2
2019,1746,69589,-21.987901,113.922764,Bommie,Mangrove,5,Acanthuridae,Naso fageni,20,18.99602418,8
2015,1942,69733,-21.85365,114.00372,Reef slope,Jurabi,5,Acanthuridae,Naso fageni,25,192.4107028,3
2018,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,16,Acanthuridae,Acanthurus olivaceus,25,55.55352153,9
2019,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,20,50.91873285,5
2017,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,15,Acanthuridae,Acanthurus olivaceus,30,252.320504,4
2015,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,3,Acanthuridae,Acanthurus olivaceus,25,96.45212344,3
2015,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,15,Acanthuridae,Acanthurus olivaceus,15,97.09346849,3
2017,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,10,Acanthuridae,Acanthurus olivaceus,20,80.11202331,1
2017,1238,69178,-22.20555,113.83667,Reef slope,Osprey,25,Acanthuridae,Naso lituratus,25,240.2419924,4
2018,920,66166,-22.221117,113.831717,Reef slope,Osprey,40,Acanthuridae,Naso lituratus,50,1759.469862,2
2019,1986,69755,-22.228337,113.826968,Reef slope,Osprey,35,Acanthuridae,Naso lituratus,30,839.8802865,4
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Acanthuridae,Naso lituratus,20,254.2154381,4
2019,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,50,Acanthuridae,Naso lituratus,30,76.42260482,11
2018,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,25,Acanthuridae,Naso lituratus,30,820.0817627,4
2015,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,6,Acanthuridae,Naso lituratus,15,113.5901105,0
2016,296,27665,-22.20186,113.83834,Reef slope,Osprey,30,Acanthuridae,Naso lituratus,20,227.310964,2
2016,1554,69533,-22.21494,113.83396,Reef slope,Osprey,65,Acanthuridae,Naso lituratus,25,159.4256849,6
2019,296,27665,-22.20186,113.83834,Reef slope,Osprey,40,Acanthuridae,Naso lituratus,35,188.0194822,5
2017,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,30,Acanthuridae,Naso lituratus,20,125.9478125,5
2018,1972,69748,-22.247847,113.820845,Reef slope,Osprey,40,Acanthuridae,Naso lituratus,35,577.8107334,3
2016,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,40,Acanthuridae,Naso lituratus,35,227.9057185,7
2017,1986,69755,-22.228337,113.826968,Reef slope,Osprey,65,Acanthuridae,Naso lituratus,25,86.92950777,6
2016,571,46748,-22.22391,113.83043,Reef slope,Osprey,35,Acanthuridae,Naso lituratus,30,712.6974425,3
2019,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,20,Acanthuridae,Naso lituratus,20,61.29626643,5
2019,1986,69755,-22.228337,113.826968,Reef slope,Osprey,35,Acanthuridae,Naso lituratus,25,448.6110718,1
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Acanthuridae,Naso lituratus,20,115.1558358,1
2017,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,30,Acanthuridae,Naso lituratus,25,453.6772594,1
2015,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,20,Acanthuridae,Naso lituratus,20,75.44200804,3
2016,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,25,Acanthuridae,Naso lituratus,30,721.6809287,2
2015,1972,69748,-22.247847,113.820845,Reef slope,Osprey,35,Acanthuridae,Naso lituratus,25,151.9350379,2
2016,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,25,Acanthuridae,Naso lituratus,30,798.6158656,2
2017,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,15,Acanthuridae,Naso lituratus,20,115.5818914,2
2016,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,20,241.8721209,3
2015,577,46805,-22.23949,113.82363,Reef slope,Osprey,25,Acanthuridae,Naso lituratus,15,34.34254277,2
2016,1238,69178,-22.20555,113.83667,Reef slope,Osprey,45,Acanthuridae,Naso lituratus,25,47.05303946,12
2017,1944,69734,-21.85495,113.984551,Reef slope,Jurabi,30,Acanthuridae,Naso lituratus,25,434.8144828,1
2019,920,66166,-22.221117,113.831717,Reef slope,Osprey,45,Acanthuridae,Naso lituratus,20,123.8464799,1
2015,585,46815,-22.24252,113.82305,Reef slope,Osprey,35,Acanthuridae,Acanthurus olivaceus,25,474.6398307,1
2016,1467,69418,-22.006228,113.901669,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,30,255.8830732,5
2017,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,10,Acanthuridae,Acanthurus olivaceus,30,312.7181933,2
2016,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,25,530.6889386,1
2017,1984,69754,-22.254868,113.818245,Reef slope,Osprey,50,Acanthuridae,Acanthurus olivaceus,25,47.93259011,12
2019,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Acanthuridae,Acanthurus olivaceus,25,43.05717678,11
2017,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Acanthuridae,Acanthurus olivaceus,30,123.5545077,6
2019,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,15,Acanthuridae,Acanthurus olivaceus,25,186.8447456,0
2016,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,5,Acanthuridae,Acanthurus olivaceus,25,27.7780567,20
2015,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Acanthuridae,Acanthurus olivaceus,25,113.3022616,2
2019,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,25,47.80590037,9
2019,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Acanthuridae,Acanthurus olivaceus,30,86.38328334,9
2019,1986,69755,-22.228337,113.826968,Reef slope,Osprey,35,Acanthuridae,Acanthurus olivaceus,30,226.5099129,1
2018,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,7,Acanthuridae,Acanthurus olivaceus,35,1586.347844,1
2016,1238,69178,-22.20555,113.83667,Reef slope,Osprey,45,Acanthuridae,Acanthurus olivaceus,20,53.35155637,5
2018,1469,69419,-22.003049,113.903999,Reef slope,Mangrove,35,Acanthuridae,Acanthurus olivaceus,25,36.60262971,11
2016,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,30,Acanthuridae,Acanthurus olivaceus,25,90.89271045,4
2015,1469,69419,-22.003049,113.903999,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,20,29.93574649,11
2016,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,5,Acanthuridae,Acanthurus olivaceus,30,226.1319771,3
2018,1493,69436,-21.861601,113.977145,Reef slope,Jurabi,50,Acanthuridae,Acanthurus olivaceus,20,51.47957909,3
2017,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,15,Acanthuridae,Acanthurus olivaceus,25,141.5101388,7
2017,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,64,Acanthuridae,Naso lituratus,30,411.4349284,1
2015,1240,69179,-22.22241,113.83108,Reef slope,Osprey,30,Acanthuridae,Naso lituratus,25,59.83730837,5
2019,1944,69734,-21.85495,113.984551,Reef slope,Jurabi,50,Acanthuridae,Naso lituratus,25,421.76728429999997,0
2016,1483,69428,-21.946458,113.915888,Reef slope,Mangrove,25,Acanthuridae,Naso lituratus,20,265.0770774,1
2015,1507,69448,-21.857799,113.980959,Reef slope,Jurabi,15,Acanthuridae,Naso lituratus,20,252.8701293,4
2019,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,25,Acanthuridae,Naso lituratus,25,450.4525474,4
2016,577,46805,-22.23949,113.82363,Reef slope,Osprey,35,Acanthuridae,Naso lituratus,20,255.8332297,2
2018,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,25,Acanthuridae,Naso lituratus,40,945.0891112,3
2019,1479,69426,-21.958761,113.913098,Reef slope,Mangrove,40,Acanthuridae,Naso lituratus,30,268.6785749,1
2016,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Acanthuridae,Naso lituratus,20,229.713596,-0
2018,1465,69417,-22.009255,113.90068,Reef slope,Mangrove,15,Acanthuridae,Naso lituratus,25,486.9124895,-0
2015,1477,69425,-21.964397,113.912597,Reef slope,Mangrove,20,Acanthuridae,Naso lituratus,20,33.43567392,7
2019,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,15,Acanthuridae,Naso lituratus,25,209.9048107,5
2019,1238,69178,-22.20555,113.83667,Reef slope,Osprey,40,Acanthuridae,Naso lituratus,25,227.1336264,4
2019,1984,69754,-22.254868,113.818245,Reef slope,Osprey,60,Acanthuridae,Naso lituratus,40,1861.170572,-0
2019,1505,69447,-21.851507,113.99014,Reef slope,Jurabi,30,Acanthuridae,Naso lituratus,25,235.0488626,-0
2018,1972,69748,-22.247847,113.820845,Reef slope,Osprey,40,Acanthuridae,Naso lituratus,25,508.0051748,2
2017,1986,69755,-22.228337,113.826968,Reef slope,Osprey,65,Acanthuridae,Naso lituratus,30,147.1913377,6
2016,920,66166,-22.221117,113.831717,Reef slope,Osprey,45,Acanthuridae,Naso lituratus,30,401.1433192,3
2018,1471,69420,-21.996843,113.906339,Reef slope,Mangrove,30,Acanthuridae,Naso lituratus,30,102.5942489,9
2015,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,6,Acanthuridae,Acanthurus olivaceus,25,9.078327892,61
2019,1486,69430,-21.92184,113.922316,Reef slope,Mangrove,5,Acanthuridae,Acanthurus olivaceus,30,1017.282501,3
2017,1479,69426,-21.958761,113.913098,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,20,12.06626892,22
2018,1970,69747,-21.927059,113.921493,Reef slope,Mangrove,15,Acanthuridae,Acanthurus olivaceus,30,956.3737726,1
2015,1238,69178,-22.20555,113.83667,Reef slope,Osprey,20,Acanthuridae,Acanthurus olivaceus,25,167.6042358,0
2016,1988,69756,-22.210351,113.835806,Reef slope,Osprey,20,Acanthuridae,Acanthurus olivaceus,20,12.48385537,18
2017,2000,69762,-21.90297,113.93295,Reef slope,Mangrove,25,Acanthuridae,Acanthurus olivaceus,20,13.17731704,21
2016,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,30,926.4874536,0
2019,1469,69419,-22.003049,113.903999,Reef slope,Mangrove,60,Acanthuridae,Acanthurus olivaceus,20,6.289511691,40
2016,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,35,1651.235796,1
2016,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,35,101.5802337,13
2016,1998,69761,-21.90659,113.93112,Reef slope,Mangrove,20,Acanthuridae,Acanthurus olivaceus,25,521.3969899,-0
2016,1946,69735,-21.869671,113.972379,Reef slope,Jurabi,5,Acanthuridae,Acanthurus olivaceus,25,490.0690066,3
2017,1994,69759,-21.91767,113.92545,Reef slope,Mangrove,10,Acanthuridae,Acanthurus olivaceus,25,275.0999673,0
2018,1940,69732,-21.851654,113.996863,Reef slope,Jurabi,5,Acanthuridae,Acanthurus olivaceus,25,98.33308929,7
2015,1507,69448,-21.857799,113.980959,Reef slope,Jurabi,15,Acanthuridae,Naso lituratus,25,507.895744,3
2019,1242,69180,-22.20064,113.83848,Reef slope,Osprey,40,Acanthuridae,Naso lituratus,20,112.340505,4
2016,1996,69760,-21.911369,113.928053,Reef slope,Mangrove,5,Acanthuridae,Naso lituratus,20,256.5304772,2
2019,1481,69427,-21.952949,113.914424,Reef slope,Mangrove,25,Acanthuridae,Naso lituratus,30,425.2356058,3
2018,1479,69426,-21.958761,113.913098,Reef slope,Mangrove,35,Acanthuridae,Naso lituratus,20,252.9239266,1
2016,1242,69180,-22.20064,113.83848,Reef slope,Osprey,25,Acanthuridae,Naso lituratus,20,226.6214039,-0
2017,571,46748,-22.22391,113.83043,Reef slope,Osprey,65,Acanthuridae,Naso mcdadei,30,622.3726562,1
2017,571,46748,-22.22391,113.83043,Reef slope,Osprey,65,Acanthuridae,Naso tuberosus,25,352.0517472,1
2017,382,31487,-22.21801,113.83309,Reef slope,Osprey,60,Acanthuridae,Naso tuberosus,35,310.1722375,4
